Unnamed: 0,id,text,anger,disgust,fear,joy,sadness,surprise,translated_text,emotion,length_of_class
55,amh_train_track_a_00056,ቦረና ከአምና ጀምሮ ያለማቋረጥ ተከስቶ የቆየው ድርቅ ዛሬ እንደሰበር ዜና ሁሉም እየተቀባበለው ነው ዛሬ ስናያቸው የነበሩ ፎቶዎች ሁሉ የት ተደብቀው ቆይተው ድንገት እንደእንጉዳይ,1,0,0,0,1,0,برنا، از زمان آمنه به طور مداوم در حال سوختن بود و خشکسالی که ادامه داشت امروز شکسته شد. همه اخبار را دریافت می‌کنند. امروز وقتی عکس‌هایی که قبلاً دیده بودند ناگهان مانند شبح ظاهر شدند، گویی کجا پنهان شده بودند.,"['anger', 'sadness']",2
56,amh_train_track_a_00057,መንጌ ጠላቱ ባለጌ እሱ ግን ይኖራል ለኢትዮጵያ ሁል ጊ ዜ,0,0,0,0,0,0,دشمن ممکن است بیاید و برود، اما او همیشه برای اتیوپی باقی خواهد ماند.,[],0
57,amh_train_track_a_00058,አንተ ሰው በላ መሀይም ፋኖን ፈርተህ አባቶች ላይ ተሰቀልክ ገብርኤል የቁም ስቃይህን ያብዛው ሞትን ሳይሆን ስቃይህ ይብዛ ወገኔን ከትልቅ እስከ ትንሽ ደም ጠጣህ,1,1,0,0,0,0,تو ای انسان، به نام فانون، ترسیدی و بر پدران مصلوب شدی. جبرئیل، درد تو را افزایش داد، نه مرگ را، بلکه رنج تو بیشتر شد. از بزرگ تا کوچک، خون قومم را نوشیدی.,"['anger', 'disgust']",2
58,amh_train_track_a_00059,ሰው ብቻ በመሆንህ እድለኛ ነህ ግን አላማህን ስትዘነጋ የተዋረድክ ትሆናለህ።ሺ አመት የኖረ ከኖህ በስተቀር እንጃ አልሰማሁም።ስለዚ ለፈጣሪ ኑር ብሄር ለመተዋወቅ ብቻ።,1,0,0,0,0,0,انسان بودن به خودی خود خوشبختی است، اما اگر از هدف خود غافل شوی، شکست خواهی خورد. حتی اگر هزار سال زندگی کنی، بدون هدف، گویی هرگز نزیسته‌ای. بنابراین برای خالق زندگی کن و تنها برای شناخت ملت تلاش کن.,['anger'],1
59,amh_train_track_a_00060,ልጆችን ለሚዲያ መሸቀጫ ማዋል የሰው አይን እንዲገቡ ፀፀቱ እንዲጎዳን ያደርጋል ያሳዝናል ነገሩ ከዚህ ልንማር ይገባል ነፍስ ይማር,0,0,0,0,1,0,استفاده از کودکان به عنوان ابزار تبلیغاتی در رسانه‌ها باعث می‌شود که آن‌ها وارد دنیای بزرگسالان شوند و آسیب ببینند. این موضوع ناراحت کننده است و باید از آن درس بگیریم تا روحمان آموزش ببیند.,['sadness'],1
60,amh_train_track_a_00061,በፍፁም ጥሩ ንግግር አይመስለኝም! ሳይታሰብ የተነገረ ግን እደገኛ ንግግር! ክቡር ጠሚ ይታረሙ!,1,0,1,0,0,0,به نظر من یک سخنرانی کاملاً عالی نیست! اما سخنی است که بدون فکر گفته شده و قدرتمند است! آقای تامی، آرام باشید!,"['anger', 'fear']",2
61,amh_train_track_a_00062,ፍቅረኛውን የገደለው አሜሪካዊ ታዳኝ ከኬንያ የፖሊስ ቁጥጥር ስር አመለጠ,0,0,0,0,0,0,عاشق آمریکایی که توسط پلیس کنیا دستگیر شده بود، از کنترل پلیس فرار کرد.,[],0
62,amh_train_track_a_00063,ስሙኝማ ውዶቸ አንድ ፍቅረኛ ነበረኝ እና በጣም ብዙ ጊዜ ይሰድበኛል እንጨቃጨቃለን ከዛም ይቅርታ ይጠይቀኛል እና እኔም ስለምወደው ይቅርታ አደርግለታለሁ አንድ ቀን ግን አስመሳይ ነሽ አለኝ እመብርሀንን እያሰመሰልኩ አልነበረም እንዲያውም እንድንጋባ ጠይቆኝ ነበር እና እሽ ብየው ነበር ግን ስልክም መደወል ቀነሰ ግን ሁሌም እንደሚወደኝ ይነግረኛል ሲስተሮቹ ጋርም አስተዋውቆኛል እና ምን ይሻለኛል እባካችሁ ንገሩኝ ላስቸግሬችሁ እና ለላይክ ብየም,0,0,0,0,1,0,"اسمم ویدو بود، یک دوست داشتنی بود و خیلی وقت‌ها با هم می‌خندیدیم. بعدش معذرت می‌خواست و من هم چون دوستش داشتم، می‌بخشیدمش. اما یه روز بهم گفت: ""تو شبیه مبرهن هستی."" اصلاً اینطور نبود که دارم نقش اون رو بازی کنم. حتی ازم خواست باهم ازدواج کنیم و من هم گفتم باشه. ولی تماس‌هامون کمتر شد، اما همیشه بهم می‌گفت دوستم داره. با خواهرهایش هم آشنا کردم. لطفاً بهم بگین باید چیکار کنم؟ چون واقعاً گیج شدم و نگرانم.",['sadness'],1
63,amh_train_track_a_00064,በጣም ያሳዝናል የኔ እናት አይዞሽ 💔😭😭😭,0,0,0,0,1,0,خیلی ناراحت‌کننده است، مادرم 😭💔,['sadness'],1
64,amh_train_track_a_00065,2 ቆሻሻ ማስወገጆ ኦሮሚያ ውሃ ኦሮሚያ ስንዴ ከኦሮሚያ አረ ስንቱ ታዲያ ይህን ትልቅ ህዝብ ጠልተህ የት ልትደርስ ሲቀጥል ኦሮሞን ጠልተህ ኢትያ ብሎ ነገር የለም ለቆሞ ቀሮች ይሰማል i am not oromo,1,1,0,0,0,0,2 زباله‌های اوریومیا آب اوریومیا گندم از اوریومیا آره چند تا پس این جمعیت بزرگ را رها کرده و کجا می‌خواهی برسی؟ ادامه دادن به نفرت از اورومو، چیزی نیست که بگویی ایستاده است و گوش می‌دهد. من اورومو نیستم.,"['anger', 'disgust']",2
65,amh_train_track_a_00066,የሱዳን ቀውስ ለኛ ያለው እንድምታ ምንድነው? ከእርስ በርሱ ጦርነት ጀርባ ያለው አጫዋች ማን ነው?,0,0,0,0,0,0,بحران سودان چه تأثیری بر ما دارد؟ پشت پرده جنگ داخلی کیست؟,[],0
66,amh_train_track_a_00067,ሰለ ወቅታዊ ዘገባህ እናመሰግናለን ምነው የኢራን ዘገባ አቋም የሌለው የ71023 የሀማስን ጥቃት ተከትሎ የእስራኤል እግረኛ ጦር ወደ ጋዛ ከገባ እኛም እንቀላቀላለን ብላ ነበር አልሳካላት ሲል ሀማስ የ71023ሲፈፅም ሰለአለማከረን ነው አለች አሁን ደግሞ የራሳችን በቀል ነው አለች ሚገርም ነው,0,0,0,1,0,0,سپاسگزاریم برای گزارش به‌موقع شما. در مورد موضع ایران درباره حمله ۷۱۰۲۳ حماس، پس از ورود نیروهای پیاده نظام اسرائیل به غزه، ما نیز اعلام کردیم که همراهی خواهیم کرد اما موفق نشدیم. حماس گفت که این اقدام را برای دفاع از خود انجام داده است و حالا می‌گوید این انتقام خودمان است. عجیب است.,['joy'],1
67,amh_train_track_a_00068,ከአጠገብ ህፃን እያለ እንደዚህ አይነት ፕራንክ ደስ አይልም,0,0,0,0,0,0,در کنار یک کودک بودن و چنین شوخی‌ای انجام دادن خوشایند نیست.,[],0
68,amh_train_track_a_00069,እረ የምን ተራ ነው ተራ ቢኖርማ ጥሩ ነበር ቢያንስ የተወሰነው ይዘጋጅ ነበር ! በሁሉም ቦታ እረፍት እንዳይኖረን አድርገው በአራቱም አቅጣጫ ተናበው እየጨፈጨፉን ነው!,1,0,0,0,0,0,اگر حداقل یک چیز معمولی بود، خوب می‌شد! حداقل مقداری آماده‌سازی صورت می‌گرفت. اما در همه جا طوری رفتار کرده‌اند که انگار هیچ استراحتی وجود ندارد و از هر طرف به ما حمله می‌کنند!,['anger'],1
69,amh_train_track_a_00070,“በፌደራል መንግሥቱ እና በህወሓት መካከል አለመተማመን አለ” አቶ ጌታቸው ረዳ,0,0,0,0,0,0,"""بین دولت فدرال و حزب تیگرای بی‌اعتمادی وجود دارد."" آتو گتاچو ردا",[],0
70,amh_train_track_a_00071,በኬንያ አንዲት መምህር ያለማቋረጥ ከሁለት ቀን በላይ አስተማረች,0,0,0,0,0,1,در کنیا یک معلم به طور مداوم بیش از دو روز تدریس کرد.,['surprise'],1
71,amh_train_track_a_00072,አድዋ የታላቋ ኢትዮጵያ ታላቅ ድል  የአፍሪካ ኩራት  የመላ አለም ጥቁር ህዝብ መመኪያና አሸብራቂ ብርሃን ነው  ለአዲሱ ትውልድ የወደፊት ድል የጀርባ አጥንት ሆኖ በታሪክ ሲታወስ ይኖራል  ለኢትዮጵያና ኢትዮጵያዊነት የተከፈለ ክቡር መስዋእትነት ነው,0,0,0,1,0,0,آدوا، پیروزی بزرگ اتیوپی، افتخار آفریقا و راهنما و نور درخشانی برای مردم سیاهپوست سراسر جهان است. این رویداد به عنوان ستون فقرات پیروزی‌های آینده برای نسل جدید در تاریخ ثبت خواهد شد و قربانی گرانبهایی برای اتیوپی و هویت اتیوپیایی است.,['joy'],1
72,amh_train_track_a_00073,ኣይነ ጥላ😢😢😢ሆሆሆ ዳኒ😳 ግን ኣያቿት በጣም ብልጥ ነች love you 😍😍😍እራት የሚሏት ነገር😂😂😂ወይኔ ፍጥነት thank you 💎💎💎,0,0,0,1,0,0,چشم سایه 😢😢😢 هههه دانی 😳 اما مادربزرگش خیلی باهوش است دوستت دارم 😍😍😍 چیزی که به آن شام می‌گویند 😂😂😂 وای چه سرعتی، متشکرم 💎💎💎,['joy'],1
73,amh_train_track_a_00074,የወላይታ ባህላዊ ጨዋታዎች ኢትዮጵያ ኣላት ከሚባሉት ጥሩ ቅርሶች ኣንዱ ነው ይህን ጨዋታ ልናዳብረው ይገባል ለምሳሌ የኣማራ የኦሮሞ በትከሻና በእግር ይከናወናል የወላይታ ጨዋታ ግን የወገብ ውዝዋዜን ያካትታል ከኣረቦች ከህንድ ጨዋታዎች ጋር ይመስላል ማዳበሩ ተገቢ ነው,0,0,0,1,0,0,بازی‌های سنتی والیاتا یکی از بهترین میراث‌هایی است که اتیوپی دارد. باید این بازی را حفظ کنیم. به عنوان مثال، بازی‌های آمهارا و اورومو با شانه و پا انجام می‌شوند، اما بازی والیاتا شامل حرکات کمر است و شبیه به بازی‌های عربی و هندی می‌باشد. توسعه آن مناسب است.,['joy'],1
74,amh_train_track_a_00075,የተከበሩ አቶ አለሙ ስሜ ሰልፉ እጅግ የሚገርም ነበር እንወደቾኣል ገነ ህቀራል እስከ ይህዎት መስወትነት ነዉ,0,0,0,1,0,0,محترم آقای آلمو، نام شما بسیار جالب بود. ما او را دوست داشتیم و تا این لحظه از دست دادنش متأسفیم.,['joy'],1
75,amh_train_track_a_00076,ሃጫሉን አስበላው አንተና በቀለ ገርባ ከመስከረም ሰላሳ በሃላ መንግስት የለም ጠይቀው እስኪ ያስጨፈጨፍካቸው የደቡብ ልጆች ደማቸው ይፋረድሃል oromya with out of Ethiopia ብሎ ይህንን መንጋ ነዳው የአይልቀይዳ እና Isis ጭንቅላት ከነሱ ይከፉ ናቸው ኦሮሞ ሙስሊሞች አሁንማ አሜሪካና ካናዳ ልታባርራቸው ነው ሁሉንም,1,1,0,0,0,0,حاجالو را به یاد آور، تو و بکله گربرا از مسکرام سی سال بعد حکومتی وجود ندارد. پرسیدند تا اینکه فرزندان جنوبی که خونشان بر زمین ریخته شد را نابود کردی. اورومیا بدون اتیوپی گفت: این گله را به آتش کشید، سرهای ایلقی یدا و ISIS از آنها نفرت دارند. اکنون مسلمانان اورومو باید آمریکا و کانادا را برای نجات همه بسیج کنند.,"['anger', 'disgust']",2
76,amh_train_track_a_00077,Tdf Tigray Prevail ይህንንን ሁሉ ችግር ያመጣው ስልጣን ላይ የነበረው አማራ ጠሉ ህወሃት ነው። ጦርነቱንም ቢሆን የጀመራችሁት እናንተው እንጂ እኛ አልደረስንባችሁም። ወልቃይት እና ራያ ደግሞ የጥንት የጥዋት የአማራ ርስት ናቸው። ለማንኛውም አማራ ላይጨርስ አይጀምርም፣ ለአማራ ጦርነት ሰርጉ ስለሆነ በቅርቡ ወራሪውን የአብይ ጦር እና የህወሓት የመከለያ አመራሮች መንጥሮ ወደ ቀድሞ ዙፋኑ ወደ ሚኒልክ ቤተመንግሥት የሚገባባባት ቀን ሩቅ,0,1,0,0,0,0,Tdf Tigray Prevail این همه مشکل را که به وجود آورده است، قدرت قبلی که در دست دشمنان آمهرا، یعنی حزب تیگرای (TPLF)، بود. حتی اگر جنگ را شروع کرده‌اید، ما شما را تحریک نکرده‌ایم. ولکایت و رایا نیز میراث باستانی و تاریخی مردم آمهرا هستند. هیچ کس نمی‌تواند علیه آمهرا پیروز شود، زیرا برای آمهرا جنگ مقدس است. به زودی نیروهای مهاجم آبیی احمد و رهبران دفاعی حزب تیگرای از بین خواهند رفت و به جایگاه سابق خود در دوران منلیک بازخواهند گشت.,['disgust'],1
